pathway,pval,padj,log2err,ES,NES,size,analysis,ranked_features,Time,direction,leadingEdge_text
MITOTIC_SPINDLE,0.0204166234842989,0.0370523907678017,0.101902204113224,0.331842028796598,1.35318902695998,193,Primary,14541,D3,positive mortality association,TUBA4A;CDK5RAP2;KIF1B;RANBP9;KIF3C;CDC42EP1;PPP4R2;MARCKS;ARL8A;LMNB1;FGD4;PRC1;GSN;RASA2;CDC42EP4;CDC42;BIRC5;SPTBN1;TPX2;ARHGEF11;AURKA;CLASP1;NCK2;PXN;MARK4;CNTROB;CSNK1D;STAU1;CAPZB;PREX1;FLNB;WASF2;ABI1;KIF15;ARHGEF2;WASF1;KATNB1;MAP3K11;NIN;ANLN;ECT2;ARHGDIA;ARHGAP27;NF1;ARHGEF12;EZR;PDLIM5;RALBP1;KIF4A;NEDD9;MAP1S;ARHGAP4;NET1;CLIP1;PIF1;MYH10;NEK2;TLK1;KPTN;CDC42BPA;MAPRE1;KIF2C;CDC42EP2;KIF11;ROCK1;CDK1;ARAP3;ITSN1;ACTN4;MYH9;RACGAP1;CYTH2;AKAP13
MTORC1_SIGNALING,1.66774181922897e-05,9.49793218686376e-05,0.182442388419998,0.41068327296681,1.67826405817294,198,Primary,14541,D3,positive mortality association,SLC2A1;TUBA4A;PGM1;SLC2A3;SLA;SKAP2;NFIL3;DHCR7;MAP2K3;IDI1;GAPDH;GSR;SLC7A11;LDHA;G6PD;ALDOA;HK2;UBE2D3;PNP;RAB1A;PPP1R15A;HMBS;SLC7A5;IFRD1;GBE1;TUBG1;CORO1A;RIT1;VLDLR;TFRC;PGK1;ADD3;DDIT3;AURKA;TXNRD1;ENO1;SLC6A6;ACSL3;NAMPT;GLRX;TM7SF2;BTG2;ACTR2;LDLR;PDAP1;NIBAN1;NHERF1;PSPH;SLC1A5;CFP;ADIPOR2;GLA;TES;FADS2;PSMB5;ELOVL5;ACTR3;MTHFD2;ATP6V1D;ITGB2;SERP1;ETF1;DHCR24;AK4;GPI;SQSTM1;NFYC;CTH;CDC25A
MYC_TARGETS_V1,0.809815950920245,0.826687116564417,0.0876971923285634,-0.164256843919529,-0.908637531471605,198,Primary,14541,D3,negative mortality association,G3BP1;SYNCRIP;NOP56;HNRNPR;SET;SNRPA1;RSL1D1;CUL1;IARS1;DHX15;IMPDH2;STARD7;PWP1;DDX18;DDX21;HNRNPA3;NPM1;ABCE1;HNRNPU;RANBP1;YWHAQ;XRCC6;CANX;RPL34;HNRNPD;RPS6;PPIA;SERBP1;NCBP1;CSTF2;EPRS1;XPOT;NAP1L1;RPL22;RPL6;RPL14;NCBP2;RPL18;SLC25A3;ILF2;GNL3;SRSF1;HSPD1;CCT7;RRP9;HSPE1;TARDBP;PABPC4;PCNA;NME1;HNRNPA2B1;CLNS1A;RPS3;DEK;SRSF7;EIF3D;RPS5;SNRPD1;TUFM;SSB;CAD;HDAC2;GLO1;APEX1;BUB3;ORC2;HDDC2;HNRNPA1
MYC_TARGETS_V2,0.33202614379085,0.406732026143791,0.0623946459917812,-0.236060091240007,-1.0622438806684,57,Primary,14541,D3,negative mortality association,NOP56;UTP20;DDX18;PUS1;NPM1;MPHOSPH10;PRMT3;TCOF1;NIP7;MRTO4;LAS1L;UNG;PPAN;GNL3;HSPD1;WDR43;RRP9;HSPE1;EXOSC5;IMP4;DUSP2;TFB2M;PPRC1;GRWD1
MYOGENESIS,0.0326122404609197,0.0551034407787953,0.0821057009024537,0.351709338150016,1.36689719043959,115,Primary,14541,D3,positive mortality association,ACSL1;GADD45B;MYL6B;FOXO4;ITGA7;MEF2A;GSN;PDLIM7;IFRD1;RIT1;LSP1;TGFB1;CLU;KLF5;GABARAPL2;COL4A2;TNNI2;ATP6AP1;SLC6A8;HDAC5;TPM3;KCNH2;BAG1;CKB;ACHE;SIRT2;SVIL;AKT2;PRNP;DAPK2;FLII;FKBP1B;AK1;ENO3;MYOM1;HBEGF;MYBPC3;SYNGR2;NOTCH1;APP;SMTN;ITGB5;MYH9;SPARC;MYO1C;IGFBP7;AGL;SORBS1
NOTCH_SIGNALING,0.344213649851632,0.411377288847072,0.0485460071652527,-0.284230954893156,-1.06126365785478,26,Primary,14541,D3,negative mortality association,MAML2;DTX4;ARRB1;CUL1;PSEN2;TCF7L2;LFNG;DTX1;PPARD
OXIDATIVE_PHOSPHORYLATION,0.181733650170472,0.247390092487014,0.0312326470619776,0.282155094459423,1.15384411036822,200,Primary,14541,D3,positive mortality association,NQO2;ATP6V1C1;POR;ATP6V0C;LDHA;ALAS1;OAT;NDUFB3;COX7A2L;MFN2;CYB5R3;SDHC;RHOT1;GRPEL1;ACAA1;ATP6V0B;COX6B1;SUCLG1;ATP6AP1;UQCR10;ATP6V0E1;NDUFA2;HTRA2;ATP6V1H;PRDX3;HADHB;NDUFA8;ACADVL;UQCRC1;ATP6V1D;TIMM8B;DLD;NDUFA4;NDUFS4;GPI;ATP5MF;NDUFC2;TCIRG1;COX5B;ISCU;COX6A1;SLC25A20;ATP5PF;BCKDHA;SLC25A11;GPX4;TIMM10;ATP5F1B;ATP6V1E1;ATP6V1F;SDHA;NDUFA3;BAX;HADHA;UQCR11;COX8A;CYC1;MTRR;ECH1;NDUFB4;TIMM9;MTRF1;OGDH;TIMM13;MTX2;COX7A2;COX5A;COX7B;PHB2;POLR2F;HCCS;NDUFS2;MGST3;IDH3G;ATP5PD;COX15;ATP5PB;ACO2;RETSAT;NDUFA7;SDHB;NDUFAB1;ATP6V1G1;UQCRFS1;MAOB;PDHB;ATP5F1C;ATP5F1E
P53_PATHWAY,0.000103624110977736,0.000362684388422074,0.170659227573092,0.400612424502113,1.62545984520608,181,Primary,14541,D3,positive mortality association,NDRG1;GADD45A;UPP1;STOM;TGFA;CEBPA;CCND3;CDK5R1;SLC7A11;SERTAD3;IER3;ABHD4;CTSD;ACVR1B;MXD1;H2AJ;PPP1R15A;CD82;DRAM1;PRMT2;BMP2;TGFB1;SAT1;FOS;ZBTB16;TOB1;RGS16;DDIT3;TRAFD1;PTPRE;SLC3A2;MKNK2;NINJ1;ALOX15B;HEXIM1;FGF13;BTG2;RXRA;STEAP3;RHBDF2;RAB40C;SP1;S100A4;CYFIP2;CGRRF1;APAF1;OSGIN1;PPM1D;PRKAB1;PLK3;GM2A;INHBB;ZFP36L1;H2AC25;PDGFA;VWA5A;HMOX1;RCHY1;AK1;IRAK1;ISCU;RNF19B;BAIAP2;CCNK;PMM1;DEF6;VDR;HBEGF;RALGDS;BAX;NOTCH1;APP;FOXO3;PLK2;MXD4;SDC1;TAX1BP3;BTG1;CASP1;TAP1;ATF3;TRIB3;RAD51C;ST14;ABCC5
PEROXISOME,0.211674727252278,0.280325990144908,0.0299683501934778,0.311227104391902,1.16817576971283,86,Primary,14541,D3,positive mortality association,ACSL1;IDI1;MVP;HSD3B7;ACSL4;ATXN1;FIS1;ACAA1;ACOX1;CAT;PRDX5;TSPO;EHHADH;YWHAH;ACOT8;STS;SOD1;ELOVL5;DHCR24;CTBP1;SIAH1;ABCD1;BCL10;ECH1;GSTK1;HSD11B2;NUDT19;HSD17B11;ABCC5;TOP2A;CDK7;CRAT;SLC27A2;PEX2;RDH11;RETSAT;FDPS
PI3K_AKT_MTOR_SIGNALING,4.54797008396314e-05,0.000171423487780149,0.17664908299824,0.480353175697214,1.8218701005924,92,Primary,14541,D3,positive mortality association,SLC2A1;RALB;SLA;MAP2K6;DUSP3;MAP2K3;CDKN1B;TNFRSF1A;CAB39;CFL1;UBE2D3;MYD88;ARF1;RPS6KA1;MKNK1;PFN1;PTEN;AP2M1;RIT1;AKT1S1;MAPK1;YWHAB;DDIT3;MKNK2;PRKAR2A;ARPC3;VAV3;ACTR2;GRK2;ECSIT;PRKAG1;RAF1
PROTEIN_SECRETION,0.0263539921831379,0.0461194863204914,0.0928974976713944,0.377101577334732,1.42353154948127,89,Primary,14541,D3,positive mortality association,KIF1B;CD63;ARF1;VAMP3;NAPA;GNAS;AP2M1;MAPK1;AP2B1;TSG101;RAB5A;AP3S1;PAM;AP2S1;STX16;SGMS1;GLA;SOD1;STAM;IGF2R;SEC22B;ATP6V1H;COPE;LAMP2;RAB2A;SNAP23;AP1G1;RER1;SEC24D;ARFGAP3;YKT6;ICA1;COPB1;CAV2;ERGIC3;RAB14;VAMP7;PPT1;YIPF6
REACTIVE_OXYGEN_SPECIES_PATHWAY,1.50395749513616e-06,1.84234793154179e-05,0.203976791242268,0.607055581665088,2.08804295318379,48,Primary,14541,D3,positive mortality association,GCLM;HHEX;MSRA;LAMTOR5;CDKN2D;GSR;G6PD;TXN;SBNO2;JUNB;FES;LSP1;FTL;TXNRD1;PRDX2;CAT;SRXN1;GLRX;EGLN2;PRDX6;SOD1;MPO;MGST1;PRNP
SPERMATOGENESIS,0.397938144329897,0.46426116838488,0.0197759262773248,0.285184429540509,1.04744016994338,72,Primary,14541,D3,positive mortality association,PGS1;AGFG1;TLE4;CCNA1;TALDO1;DMC1;HSPA1L;AURKA;PRKAR2A;H1-6;IP6K1;CDKN3;BRAF;ARL4A;CLVS1;MAST2;GSTM3;NCAPH
TGF_BETA_SIGNALING,0.000472325138077743,0.00154292878438729,0.157999743098826,0.52322780345694,1.79970691468057,48,Primary,14541,D3,positive mortality association,FKBP1A;RAB31;FURIN;IFNGR2;ID1;UBE2D3;TGFBR1;JUNB;PPP1R15A;BMP2;SPTBN1;SKIL;TGFB1;RHOA;HIPK2;SMAD1;CTNNB1;TGIF1;CDH1;THBS1;PPM1A;PPP1CA
TNFA_SIGNALING_VIA_NFKB,3.63831824022278e-12,8.91387968854582e-11,0.281162603477836,0.523260358202931,2.11407447618638,173,Primary,14541,D3,positive mortality association,PFKFB3;LITAF;GADD45A;GADD45B;BCL2A1;SLC2A3;SOCS3;TRIB1;NFIL3;KLF6;B4GALT5;MAP2K3;MARCKS;IER3;FOSL2;BCL6;BCL3;CXCL1;PNRC1;PLPP3;IFNGR2;MXD1;ZC3H12A;ETS2;JUNB;CEBPB;LAMB3;PPP1R15A;NFKBIA;IRS2;DRAM1;TIPARP;DUSP1;JAG1;TNIP1;BMP2;CSF1;ZFP36;CD44;SERPINB2;CEBPD;PLAU;VEGFA;SAT1;FOS;EFNA1;PHLDA1;EHD1;PTPRE;PER1;NINJ1;F2RL1;MAP3K8;IER2;IL18;DENND5A;MAFF;NAMPT;BTG2;RHOB;LDLR;STAT5A;PTX3;TGIF1;EGR1;PLEK;G0S2;RCAN1;CCNL1;AREG;TNFAIP6;KDM6B;KLF9;TLR2;SDC4;TNIP2;TUBB2A;SERPINB8;RELA;IRF1;CFLAR;PDLIM5;INHBA;RELB;EIF1;SQSTM1;NFKB1;CCRL2;RNF19B;PTGS2;YRDC
UNFOLDED_PROTEIN_RESPONSE,0.800235017626322,0.826687116564417,0.0533897062472259,-0.171847698863301,-0.876703942296488,109,Primary,14541,D3,negative mortality association,FUS;NOP56;NOP14;EXOSC10;HSPA9;IARS1;PARN;SKIC3;DKC1;CNOT2;NPM1;EIF2AK3;IMP3;SDAD1;EXOSC2;EXOSC9;WFS1;HSP90B1;DDX10;TSPYL2;EDEM1;SLC1A4;XPOT;LSM4;ALDH18A1;MTREX;GEMIN4;SEC31A
UV_RESPONSE_DN,0.0831612131753452,0.127340607674747,0.0501437564723626,0.329451682187772,1.28039414914819,115,Primary,14541,D3,positive mortality association,MAPK14;PTGFR;PPARG;DLC1;CDKN1B;GCNT1;ATP2B4;PLPP3;ID1;CITED2;DUSP1;RASA2;PTEN;ATXN1;VLDLR;SRI;IGF1R;ADD3;SCN8A;APBB2;NR3C1;PIK3CD;LDLR;RXRA;SYNE1;WDR37;FHL2;NFIB
UV_RESPONSE_UP,3.29812517891374e-05,0.000146916485242521,0.17664908299824,0.445958181601103,1.75070421473473,127,Primary,14541,D3,positive mortality association,TUBA4A;CCND3;ARRB2;ATP6V1C1;GRINA;ALAS1;FURIN;ALDOA;CA2;UROD;JUNB;NFKBIA;CYB5R1;CDC34;LYN;BMP2;RAB27A;BSG;PRKCD;TFRC;GGH;GRPEL1;SULT1A1;ACAA1;FOS;SHOX2;BTG2;MAOA;AP2S1;SLC6A8;RHOB;KCNH2;PDAP1;STARD3;WIZ;PRKACA;NUP58;TST;RXRB;DGAT1;KLHDC3;TMBIM6;HYAL2;IRF1;HMOX1;MARK2;APOM;CREG1;SQSTM1;TARS1;NAT1;YKT6;ATP6V1F;MGAT1;ICAM1;DNAJA1;H2AX;BTG1;PPT1;TAP1;CLCN2;DNAJB1;ATF3;STK25;CLTB
WNT_BETA_CATENIN_SIGNALING,0.0595475970104934,0.0941236210811024,0.101988395621134,-0.3515071748093,-1.38585221560631,32,Primary,14541,D3,negative mortality association,SKP2;LEF1;TCF7;CCND2;PTCH1;CUL1;PSEN2
XENOBIOTIC_METABOLISM,0.000576046269979003,0.0017641417018107,0.151273237061354,0.405602981898729,1.60869187903379,141,Primary,14541,D3,positive mortality association,PGD;UPP1;DDAH2;POR;PINK1;GSR;CDA;TNFRSF1A;ARG1;ALAS1;SMOX;AQP9;ETS2;GABARAPL1;CA2;RAP1GAP;TPST1;PTGR1;ARG2;DHRS7;VNN1;ACOX1;MARCHF6;SLC6A6;FAH;CAT;NINJ1;HES6;PYCR1;MAOA;UPB1;GSTO1;CES1;BLVRB;SLC1A5;GCNT2;CYFIP2;ELOVL5;TMBIM6;LPIN2;PDLIM5;HMOX1;IL1R1;SERTAD1
ADIPOGENESIS,9.98938898379741e-05,0.000349628614432909,0.170659227573092,0.406504599944734,1.64411807321181,172,PH_pass,14235,D3,positive mortality association,PFKFB3;GADD45A;STOM;PGM1;SQOR;POR;DHCR7;PPARG;BCL6;RTN3;LPCAT3;ALDOA;TKT;DHRS7B;ITGA7;GBE1;DHRS7;SDHC;TALDO1;ARAF;RETN;IFNGR1;GRPEL1;SULT1A1;PIM3;TOB1;ORM1;ACOX1;GPAT4;FAH;CD151;CCNG2;SUCLG1;CDKN2C;GPD2;PPM1B;STAT5A;UBC;UQCR10;SLC1A5;ADIPOR2;PPP1R15B;TST;SOD1;ARL4A;DGAT1;PRDX3;NABP1;UQCRC1;DLD;COX6A1;GHITM;MIGA2;BCKDHA;ELMOD3;GPX4;YWHAG;BCL2L13;UQCR11;CHUK;COX8A;CYC1;SLC25A10;ITSN1;ECH1;UBQLN1;RNF11;PREB;TANK;CMBL;SLC19A1;APLP2;RIOK3;COX7B;DNAJB9;NMT1;MGST3;CRAT;ABCB8;IDH3G;SLC25A1;UCK1;ACO2;ESRRA;RETSAT;SDHB;NDUFAB1;REEP5;RAB34
ALLOGRAFT_REJECTION,0.409932043910089,0.489918784185228,0.0179657247063618,0.257230048540552,1.03720975777038,166,PH_pass,14235,D3,positive mortality association,MMP9;NCF4;CCND3;IL18RAP;DEGS1;IL4R;FGR;BCL3;UBE2D1;GCNT1;SPI1;IFNGR2;HIF1A;LCP2;CAPG;LYN;CSF1;IRF7;ELF4;IL10;CCR1;TIMP1;TGFB1;IFNGR1;IL16;SRGN;PTPN6;IL18;WAS;EIF4G3;FYB1;CSK;TLR1;NLRP3;HCLS1;CFP;ACHE;ABI1
ANDROGEN_RESPONSE,0.0425986287512645,0.0684775190215331,0.0727383231489883,0.367397922388881,1.37490576632852,84,PH_pass,14235,D3,positive mortality association,NDRG1;CCND3;SLC38A2;IDI1;GSR;MYL12A;UBE2J1;ACTN1;SRF;SELENOP;PTK2B;SAT1;CAMKK2;FKBP5;ACSL3;VAPA;PA2G4;H1-0;MERTK;HPGD;ELOVL5;ADRM1;PDLIM5;ARID5B;DHCR24;SEC24D;STEAP4;ELL2;ABCC4;RRP12;TMEM50A
ANGIOGENESIS,0.141179610354951,0.197651454496931,0.041953199874439,0.446754376721203,1.30171027056208,21,PH_pass,14235,D3,positive mortality association,PGLYRP1;LRPAP1;JAG1;VEGFA;TIMP1;SPP1;S100A4;PDGFA;FGFR1;APP;FSTL1;THBD
APICAL_JUNCTION,0.00114171827920308,0.00310764665921515,0.144233372292081,0.403327147168595,1.58653246385478,127,PH_pass,14235,D3,positive mortality association,MMP9;MAPK14;CAP1;SKAP2;RAC2;SIRPA;ADAM9;VASP;ARPC2;COL17A1;LAMB3;ACTB;CNN2;PIK3CB;ACTG1;ACTN1;PFN1;TUBG1;PTEN;RSU1;ZYX;MADCAM1;MAP3K20;ADAM15;ALOX15B;GNAI2;FYB1;KCNH2;YWHAH;MYL12B;MPZL2;CDH1;NECTIN2;IKBKG;ICAM5;THBS3;MAPK13;PBX2;SHC1;CLDN15;AKT2;NF1;ITGA9;GTF2F1;NECTIN1;STX4;INPPL1;SYK;MYH10;FBN1
APICAL_SURFACE,0.602796478508545,0.64210929232432,0.0154580379702625,0.292504085721362,0.907702357253007,28,PH_pass,14235,D3,positive mortality association,FLOT2;LYN;PCSK9;EPHB4;ADIPOR2;SLC2A4;APP;PLAUR;B4GALT1;CRYBG1;HSPB1
APOPTOSIS,0.000235381303974985,0.000768912259651617,0.164451346566605,0.418957308669959,1.65690224507958,134,PH_pass,14235,D3,positive mortality association,GADD45A;GADD45B;CDKN1B;GSR;IER3;IFITM3;PPP2R5B;RNASEL;HMGB2;GSN;HGF;BMP2;CCNA1;CD44;TIMP2;BIK;DAP;RARA;TIMP1;IFNGR1;CLU;SAT1;CASP4;DDIT3;ANXA1;BCAP31;TSPO;IL18;BTG2;RHOB;H1-0;CTNNB1;TNFRSF12A;BCL2L1;DPYD;ADD1;PSEN1;GPX1;SOD1;IGF2R;TNFSF10;LGALS3;RELA;IRF1;CFLAR;GNA15;NEDD9;HMOX1;CASP9;ETF1;SQSTM1;CTH;GPX4;DNAJC3;ROCK1;CREBBP;BAX;APP;BCL10;CAV1;DNAJA1;CASP1;PPT1;TAP1;ATF3;TOP2A;LMNA;BCL2L2
BILE_ACID_METABOLISM,0.234490608992601,0.302369469490459,0.0283282910897541,0.315090438129646,1.15805824474633,73,PH_pass,14235,D3,positive mortality association,ACSL1;GCLM;PECR;IDI1;AQP9;HSD3B7;ATXN1;NEDD4;KLF1;PEX19;PRDX5;ABCA2;RXRA;SULT1B1;SOD1;FADS2;PIPOX;DHCR24;ABCD1;PEX12
CHOLESTEROL_HOMEOSTASIS,4.70682241366321e-05,0.000213791769399391,0.17664908299824,0.521949255725274,1.87956230396702,64,PH_pass,14235,D3,positive mortality association,PLSCR1;STX5;NFIL3;DHCR7;PPARG;IDI1;PNRC1;S100A11;ACTG1;JAG1;FBXO6;CLU;TM7SF2;LDLR;ABCA2;ATF5;CTNNB1;NIBAN1;TNFRSF12A;ACSS2;ETHE1;MVK;FADS2;LGALS3;PDK3;TP53INP1;PLAUR;ECH1;CYP51A1;CPEB2;ALCAM;ATF3;TRIB3;PCYT2;CD9;FABP5;LSS;FDPS;GUSB;SCD;ACAT2;ANXA5;CHKA;LPL;ANTXR2;HMGCR;NSDHL;TMEM97;SREBF2
COAGULATION,0.0034468301280887,0.00804260363220697,0.136831791314999,0.417421298712299,1.56781679659871,86,PH_pass,14235,D3,positive mortality association,MMP9;MMP8;FURIN;MSRB2;RABIF;PEF1;ADAM9;GNB2;WDR1;ARF4;GSN;SERPINB2;PLAU;SERPINA1;F12;KLF7;TIMP1;CLU;ANXA1;MAFF;F8;CTSB;PLEK;P2RY1;THBS1;SIRT2;MST1;LAMP2;C1R;CASP9;FBN1;ISCU;GP9;GP1BA;SERPINE1;CAPN5;RAC1;SPARC;SH2B2;THBD
COMPLEMENT,4.22098639600491e-06,5.17070833510602e-05,0.193509375041476,0.437785263669819,1.76611430022135,167,PH_pass,14235,D3,positive mortality association,PLSCR1;S100A9;S100A12;HSPA1A;PIM1;ITGAM;RHOG;CDK5R1;PIK3CG;CDA;MSRB1;F5;MMP8;CR1;CD55;GCA;CXCL1;RABIF;ADAM9;CTSD;GNB2;CA2;CD59;CEBPB;LCP2;LYN;PCSK9;PFN1;TIMP2;SERPINB2;IRF7;IRF2;SERPINA1;PRKCD;TIMP1;CLU;CASP4;EHD1;COL4A2;VCPIP1;GNAI2;GNG2;MAFF;F8;CTSB;GPD2;WAS;PRSS36;FCER1G;PLEK;RAF1;PSEN1;LTF;PPP4C;PLA2G4A;LAMP2;C1R;LGALS3;IRF1;STX4;USP15;GMFB;CALM1;GRB2;CASP9
DNA_REPAIR,0.221798538290435,0.293733199357604,0.0280370982464314,0.286427125956286,1.14016786312038,143,PH_pass,14235,D3,positive mortality association,CDA;STX3;SUPT4H1;PNP;GMPR2;GTF2B;DCTN4;SDCBP;CANT1;GTF3C5;VPS37B;NT5C3A;TSG101;NME4;POLR2J;BCAM;BCAP31;EIF1B;TAF10;AGO4;TK2;POLD4;RBX1;ELL;VPS28;HCLS1;CMPK2;POLL;CETN2;TAF13;DAD1;MPC2;ADRM1;GTF2F1;RFC2;AK1;BRF2;TYMS;TAF12;GPX4;ARL6IP1;GUK1;POLR2G;DGUOK
E2F_TARGETS,0.981012658227848,0.981012658227848,0.080726747877111,-0.145419457392697,-0.813831461597764,199,PH_pass,14235,D3,negative mortality association,RAD1;SYNCRIP;RBBP7;PSIP1;MRE11;PMS2;NOP56;SMC1A;MLH1;NASP;TMPO;RFC1;LIG1;POLE;LUC7L3;CBX5
EPITHELIAL_MESENCHYMAL_TRANSITION,0.0143475655661877,0.0260381745460444,0.120674297088992,0.370679721100475,1.44757412298285,118,PH_pass,14235,D3,positive mortality association,GADD45A;GADD45B;BASP1;LOXL1;CXCL1;LGALS1;CD59;TGM2;QSOX1;CAPG;VIM;CD44;VEGFA;TIMP1;TGFB1;SAT1;TPM1;COL4A2;PLOD1;SERPINE2;SLC6A8;RHOB;SPP1;PCOLCE2;PTX3;TNFRSF12A;ANPEP;THBS1;AREG;TPM4;COLGALT1;SDC4;FBN2;ACTA2;COPA;INHBA;FBN1;CXCL8;EFEMP2;SERPINE1;COL7A1;ITGB5;PLAUR;FSTL1;SPARC;ID2;SDC1;SFRP4;PFN2
ESTROGEN_RESPONSE_EARLY,0.00361181343370866,0.00804449355689656,0.136831791314999,0.380646281323608,1.50538889059725,134,PH_pass,14235,D3,positive mortality association,SLC2A1;UGCG;FOXC1;DHCR7;DLC1;RAB31;KAZN;AFF1;TGM2;TTC39A;TIPARP;CANT1;SLC7A5;CD44;RARA;SLC24A3;SH3BP5;AMFR;CHPT1;IGF1R;ADD3;FOS;TOB1;MINDY1;FKBP5;TFF3;BLVRB;ELF3;ALDH3B1;BAG1;NHERF1;FHL2;FLNB;NADSYN1;KDM4B;GAB2;GLA;AREG;CISH;TUBB2B;SVIL
ESTROGEN_RESPONSE_LATE,0.00574879425747552,0.0117371216090125,0.129006250027651,0.373112839611572,1.47677391438711,135,PH_pass,14235,D3,positive mortality association,S100A9;FOXC1;DHCR7;RAB31;ATP2B4;AFF1;CA2;CCNA1;ST6GALNAC2;ZFP36;SLC7A5;CD44;IMPA2;SERPINA1;SLC24A3;GFUS;AMFR;CHPT1;ADD3;FOS;TOB1;STIL;FKBP5;TFF3;PTPN6;SNX10;BLVRB;ALDH3B1;BAG1;NHERF1;CKB;FLNB;CDH1;GLA;BATF;LTF;AREG;TST;CISH
FATTY_ACID_METABOLISM,0.00987010538708248,0.0193454065586817,0.120674297088992,0.371899014149481,1.46124670671532,125,PH_pass,14235,D3,positive mortality association,ACSL1;CA4;IDI1;LDHA;LGALS1;ALDOA;GLUL;GABARAPL1;CA2;UROD;ACSL4;HSDL2;SDHC;KMT5A;ACAA1;VNN1;ACOX1;ALAD;SUCLG1;GPD2;EHHADH;MAOA;YWHAH;PRDX6;ACOT8;ADIPOR2;GCDH;G0S2;HPGD;HADHB;ACADVL;ELOVL5;DLD;CPOX;H2AZ1;DHCR24
G2M_CHECKPOINT,0.106998444790047,0.158876478627645,0.0425403500042,0.297676887130918,1.21162679810228,187,PH_pass,14235,D3,positive mortality association,MAPK14;PRMT5;JPT1;CDKN1B;MARCKS;E2F3;BCL3;RAD23B;LBR;E2F2;TFDP1;LMNB1;HIF1A;PRC1;DR1;SLC7A5;E2F4;KMT5A;BIRC5;TPX2;BARD1;TGFB1;KPNB1;TLE3;AURKA;MAP3K20;UBE2C;STIL;TROAP;HIRA;CDKN2C;SAP30;ATF5;UBE2S;H2BC12;CDKN3;KIF15;CHMP1A;TACC3;AURKB;POLQ;MKI67;PTTG1;CKS2;CBX1;CENPA;CCNA2;SUV39H1;KIF4A;H2AZ1;NEK2;HMGB3;MEIS1;CDC25A;CDC20;PML;KIF2C;KIF11;CDC45;CDK1;HMGA1;NUP50
GLYCOLYSIS,0.00195708808956925,0.00479486581944465,0.136831791314999,0.3756658275458,1.51293429314988,164,PH_pass,14235,D3,positive mortality association,PYGL;TGFA;RRAGD;EXT1;LDHA;G6PD;IER3;PKM;ALDOA;HK2;ABCB6;NOL3;TXN;NDST3;CITED2;TPST1;QSOX1;IRS2;CD44;SLC16A3;BIK;SDHC;VEGFA;CHST2;TALDO1;VLDLR;GFUS;PGK1;AURKA;ENO1;PHKA2;PGM2;PAM;UGP2;TFF3;PLOD1;PKP2;GLRX;B4GALT4;ELF3;SAP30;MERTK;SOD1;RBCK1;PGAM1;B4GALT2;CENPA;CHPF2;DLD;PDK3;KIF20A;PFKP;DSC2;CTH;GALK1;IL13RA1;CDK1;ADORA2B;GYS1;SLC25A10;CAPN5;ME2;B4GALT1
HEDGEHOG_SIGNALING,0.60023756103999,0.64210929232432,0.0157977441278325,0.304694864478224,0.906995293556067,23,PH_pass,14235,D3,positive mortality association,CDK5R1;ETS2;VEGFA;VLDLR;TLE3;ACHE;NF1;PML;LDB1;TLE1;MYH9
HEME_METABOLISM,6.73140410181577e-20,3.29838800988972e-18,0.364884776839997,0.589336634169533,2.39586377058995,183,PH_pass,14235,D3,positive mortality association,NFE2;SLC2A1;GCLM;CCND3;ERMAP;PSMD9;FBXO9;NARF;DCAF11;MPP1;SLC22A4;ATP6V0A1;MAP2K3;SLC7A11;TMCC2;HTATIP2;SMOX;MBOAT2;PPP2R5B;E2F2;ABCB6;LRP10;KEL;CA2;UROD;RAP1GAP;GDE1;SDCBP;SLC25A37;FBXO34;RCL1;HDGF;HMBS;EPOR;RAD23A;BSG;CLIC2;GAPVD1;ADIPOR1;TFRC;DCAF10;RHCE;MARCHF2;KLF1;UBAC1;YPEL5;TSPO2;BCAM;ANK1;PRDX2;ALAD;OSBP2;DMTN;HAGH;SLC66A2;EIF2AK1;XPO7;RBM38;RANBP10;EZH1;NR3C1;CTSB;CCDC28A;TAL1;SLC6A9;BTG2;SLC6A8;PICALM;H1-0;BLVRB;GLRX5;GATA1;RHD;GYPE;ATG4A;KHNYN;SPTB;ADD1;HTRA2;TRIM10;EPB42;RNF123;NUDT4;CDR2;SLC10A3;LMO2;SPTA1;LAMP2;GYPC;H4C3;ARHGEF12;ACKR1;PIGQ;MARCHF8;LPIN2;CA1;USP15;CPOX
HYPOXIA,1.54568781402969e-11,2.52462342958183e-10,0.273663582629998,0.538779849266452,2.1473830340789,146,PH_pass,14235,D3,positive mortality association,SLC2A1;NDRG1;PFKFB3;PGM1;PIM1;SLC2A3;RRAGD;JMJD6;NFIL3;KLF6;CDKN1B;GAPDH;EXT1;LDHA;IER3;FOSL2;NDST2;TPST2;PLAC8;PNRC1;ALDOA;HK2;ADM;CITED2;TGM2;PPP1R15A;IRS2;HK1;TIPARP;DUSP1;ZFP36;GBE1;RBPJ;WSB1;VEGFA;CHST2;VLDLR;KLF7;PGK1;NDST1;FOS;EFNA1;DDIT3;ENO1;SLC6A6;PGM2;PAM;UGP2;STBD1;PRDX5;CCNG2;NR3C1;MAFF;GLRX;IDS;SAP30
